count_objects,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Count 4 roaring safari lions!,spl93_count1.webp,audio_sl7.mp3,1,4,2,3,,🦁,4,,,,,,,
count_objects,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Count 3 playful monkeys on trees!,spl93_count2.webp,audio_sl8.mp3,1,3,1,5,,🐒,3,,,,,,,
count_objects,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Count 5 striped zebras on safari!,spl93_count3.webp,audio_sl9.mp3,1,5,3,4,,🦓,5,,,,,,,
speak_repeat,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Say out loud clearly: SAFARI ANIMAL LETTER SOUND SAFARI!,speak_sl1.webp,audio_sl10.mp3,1,Safari Animal Letter Sound Safari,,,,,,Safari Animal Letter Sound Safari,,,,,,,
speak_repeat,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Say out loud clearly: L IS FOR LION AND M IS FOR MONKEY!,speak_sl2.webp,audio_sl11.mp3,1,L Is For Lion And M Is For Monkey,,,,,,L Is For Lion And M Is For Monkey,,,,,,,
matching,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Match safari animals to letter sounds!,,,1,,,,,,,,Lion 🦁,L,Monkey 🐒,M,Zebra 🦓,Z
matching,PP1-ENG-X.93_Safari_Phonics_Letter_Safari_93,Match more safari phonics animals!,,,1,,,,,,,,Elephant 🐘,E,Giraffe 🦒,G,Goat 🐐,G
multiple_choice,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,On safari, find the CVC word that rhymes with CAT!,sch94_q1.webp,audio_sc1.mp3,1,HAT,DOG,PIG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,On safari, find the CVC word that rhymes with MAN!,sch94_q2.webp,audio_sc2.mp3,1,VAN,CAT,BUG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,On safari, find the CVC word that rhymes with PIG!,sch94_q3.webp,audio_sc3.mp3,1,DIG,HAT,HOP,,,1,,,,,,,
multiple_choice,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,On safari, find the CVC word that rhymes with HOP!,sch94_q4.webp,audio_sc4.mp3,1,POP,MAN,PEN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,On safari, find the CVC word that rhymes with BUG!,sch94_q5.webp,audio_sc5.mp3,1,RUG,PIG,CAT,,,1,,,,,,,
multiple_choice,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,Safari CVC word hunt finds three-letter...?,sch94_q6.webp,audio_sc6.mp3,1,WORDS,NUMBERS,COLORS,,,1,,,,,,,
count_objects,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,Count 4 safari CVC clue signs!,sch94_count1.webp,audio_sc7.mp3,1,4,2,3,,🪧,4,,,,,,,
count_objects,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,Count 3 CVC word hunt binoculars!,sch94_count2.webp,audio_sc8.mp3,1,3,1,5,,👓,3,,,,,,,
count_objects,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,Count 5 CVC safari track marks!,sch94_count3.webp,audio_sc9.mp3,1,5,3,4,,🐾,5,,,,,,,
speak_repeat,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,Say out loud clearly: SAFARI CVC WORD FAMILY HUNT!,speak_sc1.webp,audio_sc10.mp3,1,Safari CVC Word Family Hunt,,,,,,Safari CVC Word Family Hunt,,,,,,,
speak_repeat,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,Say out loud clearly: FIND ALL CVC WORD FAMILIES ON SAFARI!,speak_sc2.webp,audio_sc11.mp3,1,Find All CVC Word Families On Safari,,,,,,Find All CVC Word Families On Safari,,,,,,,
matching,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,Match safari CVC rhyming words!,,,1,,,,,,,,Cat 🐱,HAT,Man 👨,VAN,Pig 🐖,DIG
matching,PP1-ENG-X.94_Safari_CVC_Word_Hunt_94,Match CVC word family clues!,,,1,,,,,,,,Hop 🐸,POP,Bug 🐛,RUG,Hen 🐔,PEN
multiple_choice,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,On safari, which action verb describes lions moving fast?,sgv95_q1.webp,audio_sv1.mp3,1,RUN,BOOK,RED,,,1,,,,,,,
multiple_choice,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,On safari, which action verb describes kangaroos in air?,sgv95_q2.webp,audio_sv2.mp3,1,JUMP,CAT,BLUE,,,1,,,,,,,
multiple_choice,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,On safari, which action verb describes giraffes stepping slowly?,sgv95_q3.webp,audio_sv3.mp3,1,WALK,DOG,YELLOW,,,1,,,,,,,
multiple_choice,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,On safari, which action verb describes birds soaring in sky?,sgv95_q4.webp,audio_sv4.mp3,1,FLY,HAT,GREEN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,Which action verb describes frogs hopping on safari?,sgv95_q5.webp,audio_sv5.mp3,1,HOP,PEN,MUG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,Action verbs show movement and tell what animals...?,sgv95_q6.webp,audio_sv6.mp3,1,DO,NAME,COLOR,,,1,,,,,,,
count_objects,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,Count 4 safari lions running!,sgv95_count1.webp,audio_sv7.mp3,1,4,2,3,,🏃,4,,,,,,,
count_objects,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,Count 2 kangaroos jumping high!,sgv95_count2.webp,audio_sv8.mp3,1,2,1,4,,🦘,2,,,,,,,
count_objects,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,Count 3 birds flying in sky!,sgv95_count3.webp,audio_sv9.mp3,1,3,1,5,,🕊️,3,,,,,,,
speak_repeat,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,Say out loud clearly: SAFARI GRAMMAR ACTION VERBS RUN JUMP WALK FLY!,speak_sv1.webp,audio_sv10.mp3,1,Safari Grammar Action Verbs Run Jump Walk Fly,,,,,,Safari Grammar Action Verbs Run Jump Walk Fly,,,,,,,
speak_repeat,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,Say out loud clearly: ACTION VERBS SHOW ANIMAL MOVEMENTS ON SAFARI!,speak_sv2.webp,audio_sv11.mp3,1,Action Verbs Show Animal Movements On Safari,,,,,,Action Verbs Show Animal Movements On Safari,,,,,,,
matching,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,Match safari action verbs!,,,1,,,,,,,,Run 🏃,ACTION,Jump 🦘,ACTION,Fly 🕊️,ACTION
matching,PP1-ENG-X.95_Safari_Grammar_Verb_Quest_95,Match verb words!,,,1,,,,,,,,Run,RUN,Jump,JUMP,Walk,WALK
multiple_choice,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Find the sight word THE on dinosaur track!,dsw96_q1.webp,audio_ds1.mp3,1,THE,AND,IS,,,1,,,,,,,
multiple_choice,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Find the sight word AND carried by T-Rex!,dsw96_q2.webp,audio_ds2.mp3,1,AND,THE,IN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Find the sight word IS near dino nest!,dsw96_q3.webp,audio_ds3.mp3,1,IS,ON,UNDER,,,1,,,,,,,
multiple_choice,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Find the sight word IN inside dino cave!,dsw96_q4.webp,audio_ds4.mp3,1,IN,ON,THE,,,1,,,,,,,
multiple_choice,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Find the sight word ON on top of rock!,dsw96_q5.webp,audio_ds5.mp3,1,ON,IN,IS,,,1,,,,,,,
multiple_choice,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Which sight word connects Dino ___ Egg on safari?,dsw96_q6.webp,audio_ds6.mp3,1,AND,THE,IS,,,1,,,,,,,
count_objects,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Count 4 green dinosaurs carrying sight word cards!,dsw96_count1.webp,audio_ds7.mp3,1,4,2,3,,🦕,4,,,,,,,
count_objects,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Count 3 dino egg sight word tokens!,dsw96_count2.webp,audio_ds8.mp3,1,3,1,5,,🥚,3,,,,,,,
count_objects,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Count 5 footprint sight word tracks!,dsw96_count3.webp,audio_ds9.mp3,1,5,2,4,,🐾,5,,,,,,,
speak_repeat,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Say out loud clearly: DINOSAUR SIGHT WORD SAFARI THE AND IS IN ON!,speak_ds1.webp,audio_ds10.mp3,1,Dinosaur Sight Word Safari The And Is In On,,,,,,Dinosaur Sight Word Safari The And Is In On,,,,,,,
speak_repeat,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Say out loud clearly: READ ALL SIGHT WORDS ON DINOSAUR SAFARI!,speak_ds2.webp,audio_ds11.mp3,1,Read All Sight Words On Dinosaur Safari,,,,,,Read All Sight Words On Dinosaur Safari,,,,,,,
matching,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Match sight words!,,,1,,,,,,,,T-H-E,THE,A-N-D,AND,I-S,IS
matching,PP1-ENG-X.96_Dinosaur_Sight_Word_Safari_96,Match preposition sight words!,,,1,,,,,,,,I-N,IN,O-N,ON,U-N-D-E-R,UNDER
multiple_choice,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Which pre-writing stroke curves like sea waves on pirate map?,ppm97_q1.webp,audio_pm1.mp3,1,WAVY,STRAIGHT,CROSS,,,1,,,,,,,
multiple_choice,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Which stroke loops like pirate rope?,ppm97_q2.webp,audio_pm2.mp3,1,LOOP,LINE,DOT,,,1,,,,,,,
multiple_choice,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Which stroke goes straight up and down to treasure?,ppm97_q3.webp,audio_pm3.mp3,1,STRAIGHT,CURVE,LOOP,,,1,,,,,,,
multiple_choice,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Which stroke crosses two lines like X marks the spot?,ppm97_q4.webp,audio_pm4.mp3,1,CROSS,LOOP,WAVE,,,1,,,,,,,
multiple_choice,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Tracing pirate map lines prepares hands for...?,ppm97_q5.webp,audio_pm5.mp3,1,WRITING,RUNNING,SINGING,,,1,,,,,,,
multiple_choice,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Proper pencil grip helps trace map lines...?,ppm97_q6.webp,audio_pm6.mp3,1,NEATLY,SLOPPILY,FAST,,,1,,,,,,,
count_objects,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Count 4 wavy map lines to treasure!,ppm97_count1.webp,audio_pm7.mp3,1,4,2,3,,〰️,4,,,,,,,
count_objects,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Count 3 loopy rope strokes!,ppm97_count2.webp,audio_pm8.mp3,1,3,1,5,,➰,3,,,,,,,
count_objects,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Count 5 map tracing pencils!,ppm97_count3.webp,audio_pm9.mp3,1,5,2,4,,✏️,5,,,,,,,
speak_repeat,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Say out loud clearly: PIRATE PRE WRITING MAP CURVE AND LOOP TRACING!,speak_pm1.webp,audio_pm10.mp3,1,Pirate Pre Writing Map Curve And Loop Tracing,,,,,,Pirate Pre Writing Map Curve And Loop Tracing,,,,,,,
speak_repeat,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Say out loud clearly: TRACE MAP CURVES AND LOOPS TO FIND TREASURE!,speak_pm2.webp,audio_pm11.mp3,1,Trace Map Curves And Loops To Find Treasure,,,,,,Trace Map Curves And Loops To Find Treasure,,,,,,,
matching,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Match pirate map strokes!,,,1,,,,,,,,Waves 〰️,WAVY,Loops ➰,LOOP,Cross ➕,CROSS
matching,PP1-ENG-X.97_Pirate_Pre_Writing_Map_Tracing_97,Match stroke terms!,,,1,,,,,,,,Wave,WAVY,Loop,LOOP,Cross,CROSS
multiple_choice,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Which size adjective describes giant alien planet in galaxy?,sga98_q1.webp,audio_sa1.mp3,1,BIG,SMALL,RED,,,1,,,,,,,
multiple_choice,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Which size adjective describes tiny space star?,sga98_q2.webp,audio_sa2.mp3,1,SMALL,BIG,BLUE,,,1,,,,,,,
multiple_choice,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Which color adjective describes Mars planet in galaxy?,sga98_q3.webp,audio_sa3.mp3,1,RED,RUN,BOOK,,,1,,,,,,,
multiple_choice,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Which color adjective describes Earth planet from space?,sga98_q4.webp,audio_sa4.mp3,1,BLUE,JUMP,CAT,,,1,,,,,,,
multiple_choice,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Big, Small, Red, and Blue are galaxy...?,sga98_q5.webp,audio_sa5.mp3,1,ADJECTIVES,VERBS,NOUNS,,,1,,,,,,,
multiple_choice,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Adjectives describe how space objects...?,sga98_q6.webp,audio_sa6.mp3,1,LOOK,FLY,SING,,,1,,,,,,,
count_objects,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Count 3 big planets in galaxy!,sga98_count1.webp,audio_sa7.mp3,1,3,1,4,,🪐,3,,,,,,,
count_objects,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Count 5 small stars shining bright!,sga98_count2.webp,audio_sa8.mp3,1,5,3,4,,⭐,5,,,,,,,
count_objects,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Count 2 red rockets in space!,sga98_count3.webp,audio_sa9.mp3,1,2,1,3,,🚀,2,,,,,,,
speak_repeat,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Say out loud clearly: SPACE GRAMMAR ADJECTIVES BIG SMALL RED BLUE!,speak_sa1.webp,audio_sa10.mp3,1,Space Grammar Adjectives Big Small Red Blue,,,,,,Space Grammar Adjectives Big Small Red Blue,,,,,,,
speak_repeat,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Say out loud clearly: ADJECTIVES DESCRIBE SIZE AND COLOR IN GALAXY!,speak_sa2.webp,audio_sa11.mp3,1,Adjectives Describe Size And Color In Galaxy,,,,,,Adjectives Describe Size And Color In Galaxy,,,,,,,
matching,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Match space adjectives!,,,1,,,,,,,,Planet 🪐,BIG,Star ⭐,SMALL,Mars 🔴,RED
matching,PP1-ENG-X.98_Space_Grammar_Adjective_Galaxy_98,Match adjective terms!,,,1,,,,,,,,Big,BIG,Small,SMALL,Blue,BLUE
multiple_choice,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Which moral lesson teaches us to always tell the truth?,csm99_q1.webp,audio_cs1.mp3,1,HONESTY,LAZINESS,GREED,,,1,,,,,,,
multiple_choice,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Which moral lesson teaches us sharing popcorn with friends?,csm99_q2.webp,audio_cs2.mp3,1,SHARING,ANGRY,PRIDE,,,1,,,,,,,
multiple_choice,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Which moral lesson teaches us helping performers in need?,csm99_q3.webp,audio_cs3.mp3,1,KINDNESS,RUDENESS,HATE,,,1,,,,,,,
multiple_choice,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Circus storybooks teach us good Christian...?,csm99_q4.webp,audio_cs4.mp3,1,VALUES,TOYS,GAMES,,,1,,,,,,,
multiple_choice,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Always being honest builds...?,csm99_q5.webp,audio_cs5.mp3,1,TRUST,FEAR,NOISE,,,1,,,,,,,
multiple_choice,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Helping and sharing at circus brings...?,csm99_q6.webp,audio_cs6.mp3,1,JOY,TEARS,FIGHTS,,,1,,,,,,,
count_objects,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Count 4 circus storybooks!,csm99_count1.webp,audio_cs7.mp3,1,4,2,3,,📖,4,,,,,,,
count_objects,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Count 5 moral star medals!,csm99_count2.webp,audio_cs8.mp3,1,5,3,4,,🥇,5,,,,,,,
count_objects,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Count 3 circus joy trophies!,csm99_count3.webp,audio_cs9.mp3,1,3,1,5,,🏆,3,,,,,,,
speak_repeat,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Say out loud clearly: CIRCUS STORYBOOK MORAL LESSONS HONESTY KINDNESS SHARING!,speak_cs1.webp,audio_cs10.mp3,1,Circus Storybook Moral Lessons Honesty Kindness Sharing,,,,,,Circus Storybook Moral Lessons Honesty Kindness Sharing,,,,,,,
speak_repeat,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Say out loud clearly: CIRCUS STORIES TEACH US TO BE KIND AND HONEST!,speak_cs2.webp,audio_cs11.mp3,1,Circus Stories Teach Us To Be Kind And Honest,,,,,,Circus Stories Teach Us To Be Kind And Honest,,,,,,,
matching,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Match circus moral values!,,,1,,,,,,,,Truth,HONESTY,Help,KINDNESS,Gift 🎁,SHARING
matching,PP1-ENG-X.99_Circus_Storybook_Moral_Fun_99,Match moral symbols!,,,1,,,,,,,,Book 📖,STORY,Star ⭐,MORAL,Trophy 🏆,JOY
multiple_choice,PP1-ENG-X.100_PP1_English_Century_Master_100,Which letter is the first letter of alphabet?,ecm100_q1.webp,audio_ec1.mp3,1,A,B,Z,,,1,,,,,,,
multiple_choice,PP1-ENG-X.100_PP1_English_Century_Master_100,Which CVC word rhymes with CAT?,ecm100_q2.webp,audio_ec2.mp3,1,HAT,DOG,PIG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.100_PP1_English_Century_Master_100,Which sight word completes: The cat ___ on mat?,ecm100_q3.webp,audio_ec3.mp3,1,IS,AND,THE,,,1,,,,,,,
multiple_choice,PP1-ENG-X.100_PP1_English_Century_Master_100,Which noun names a person?,ecm100_q4.webp,audio_ec4.mp3,1,BOY,PARK,BOOK,,,1,,,,,,,
multiple_choice,PP1-ENG-X.100_PP1_English_Century_Master_100,Which action verb means moving feet fast?,ecm100_q5.webp,audio_ec5.mp3,1,RUN,RED,BIG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.100_PP1_English_Century_Master_100,What is the 100 milestone level in PP1 English?,ecm100_q6.webp,audio_ec6.mp3,1,CENTURY MASTER,BEGINNER,STARTER,,,1,,,,,,,
count_objects,PP1-ENG-X.100_PP1_English_Century_Master_100,Count 20 century master star trophies!,ecm100_count1.webp,audio_ec7.mp3,1,20,18,19,,🏆,20,,,,,,,
count_objects,PP1-ENG-X.100_PP1_English_Century_Master_100,Count 15 century master medals!,ecm100_count2.webp,audio_ec8.mp3,1,15,12,18,,🥇,15,,,,,,,
count_objects,PP1-ENG-X.100_PP1_English_Century_Master_100,Count 10 century master crowns!,ecm100_count3.webp,audio_ec9.mp3,1,10,8,12,,👑,10,,,,,,,
speak_repeat,PP1-ENG-X.100_PP1_English_Century_Master_100,Say out loud clearly: I AM A PP1 ENGLISH CENTURY MASTER!,speak_ec1.webp,audio_ec10.mp3,1,I Am A PP1 English Century Master,,,,,,I Am A PP1 English Century Master,,,,,,,
speak_repeat,PP1-ENG-X.100_PP1_English_Century_Master_100,Say out loud clearly: ONE HUNDRED MISSIONS OF PP1 ENGLISH SUCCESS!,speak_ec2.webp,audio_ec11.mp3,1,One Hundred Missions Of PP1 English Success,,,,,,One Hundred Missions Of PP1 English Success,,,,,,,
matching,PP1-ENG-X.100_PP1_English_Century_Master_100,Match century english domains!,,,1,,,,,,,,Phonics,SOUNDS,CVC,RHYME,Grammar,NOUNS
matching,PP1-ENG-X.100_PP1_English_Century_Master_100,Match century master symbols!,,,1,,,,,,,,Trophy 🏆,MASTER,Medal 🥇,WINNER,Crown 👑,CENTURY
multiple_choice,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Which letter sound starts Apple in grand master review?,psg101_q1.webp,audio_ps1.mp3,1,A,B,C,,,1,,,,,,,
multiple_choice,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Which letter sound starts Ball in grand master review?,psg101_q2.webp,audio_ps2.mp3,1,B,A,D,,,1,,,,,,,
multiple_choice,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Which letter sound starts Cat in grand master review?,psg101_q3.webp,audio_ps3.mp3,1,C,B,E,,,1,,,,,,,
multiple_choice,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Which letter sound starts Dog in grand master review?,psg101_q4.webp,audio_ps4.mp3,1,D,C,F,,,1,,,,,,,
multiple_choice,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Which letter sound starts Sun in grand master review?,psg101_q5.webp,audio_ps5.mp3,1,S,T,Z,,,1,,,,,,,
multiple_choice,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Grand master phonics safari covers sounds from A to...?,psg101_q6.webp,audio_ps6.mp3,1,Z,M,O,,,1,,,,,,,
count_objects,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Count 5 grand master phonics stars!,psg101_count1.webp,audio_ps7.mp3,1,5,3,4,,⭐,5,,,,,,,
count_objects,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Count 4 grand master letter cards!,psg101_count2.webp,audio_ps8.mp3,1,4,2,3,,🅰️,4,,,,,,,
count_objects,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Count 3 grand master trophies!,psg101_count3.webp,audio_ps9.mp3,1,3,1,5,,🏆,3,,,,,,,
speak_repeat,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Say out loud clearly: PHONICS SAFARI A TO Z GRAND MASTER!,speak_ps1.webp,audio_ps10.mp3,1,Phonics Safari A To Z Grand Master,,,,,,Phonics Safari A To Z Grand Master,,,,,,,
speak_repeat,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Say out loud clearly: I MASTERED ALL PHONICS SOUNDS FROM A TO Z!,speak_ps2.webp,audio_ps11.mp3,1,I Mastered All Phonics Sounds From A To Z,,,,,,I Mastered All Phonics Sounds From A To Z,,,,,,,
matching,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Match grand master letter sounds!,,,1,,,,,,,,A 🍎,APPLE,B ⚽,BALL,C 🐱,CAT
matching,PP1-ENG-X.101_Phonics_Safari_A_to_Z_Grand_Master_101,Match grand master phonics letters!,,,1,,,,,,,,D 🐶,DOG,S ☀️,SUN,Z 🦓,ZEBRA
multiple_choice,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Which CVC word belongs to the -at family in master review?,cwm102_q1.webp,audio_cw1.mp3,1,CAT,MAN,PIG,,,1,,,,,,,
multiple_choice,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Which CVC word belongs to the -an family in master review?,cwm102_q2.webp,audio_cw2.mp3,1,MAN,CAT,HOP,,,1,,,,,,,
multiple_choice,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Which CVC word belongs to the -ig family in master review?,cwm102_q3.webp,audio_cw3.mp3,1,PIG,BUG,HEN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Which CVC word belongs to the -op family in master review?,cwm102_q4.webp,audio_cw4.mp3,1,HOP,CAT,MAN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Which CVC word belongs to the -ug family in master review?,cwm102_q5.webp,audio_cw5.mp3,1,BUG,PIG,HEN,,,1,,,,,,,
multiple_choice,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Which CVC word belongs to the -en family in master review?,cwm102_q6.webp,audio_cw6.mp3,1,HEN,MAP,DOG,,,1,,,,,,,
count_objects,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Count 5 CVC word family cards!,cwm102_count1.webp,audio_cw7.mp3,1,5,3,4,,🃏,5,,,,,,,
count_objects,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Count 4 CVC rhyming blocks!,cwm102_count2.webp,audio_cw8.mp3,1,4,2,3,,🧱,4,,,,,,,
count_objects,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Count 3 CVC master trophies!,cwm102_count3.webp,audio_cw9.mp3,1,3,1,5,,🏆,3,,,,,,,
speak_repeat,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Say out loud clearly: CVC WORD FAMILY RHYMING MASTER REVIEW!,speak_cw1.webp,audio_cw10.mp3,1,CVC Word Family Rhyming Master Review,,,,,,CVC Word Family Rhyming Master Review,,,,,,,
speak_repeat,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Say out loud clearly: READ THREE LETTER CVC WORDS WITH EASE!,speak_cw2.webp,audio_cw11.mp3,1,Read Three Letter CVC Words With Ease,,,,,,Read Three Letter CVC Words With Ease,,,,,,,
matching,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Match CVC master families!,,,1,,,,,,,,Cat 🐱,-AT,Man 👨,-AN,Pig 🐖,-IG
matching,PP1-ENG-X.102_CVC_Word_Family_Mastery_102,Match more CVC master families!,,,1,,,,,,,,Hop 🐸,-OP,Bug 🐛,-UG,Hen 🐔,-EN
multiple_choice,PP1-ENG-X.103_Sight_Word_Sentence_Builder_103,Which sight word starts sentence: ___ cat sat on the mat?,swb103_q1.webp,audio_sb1.mp3,1,THE,AND,IS,,,1,,,,,,,
multiple_choice,PP1-ENG-X.103_Sight_Word_Sentence_Builder_103,Which sight word links noun to verb: The cat ___ on the mat?,swb103_q2.webp,audio_sb2.mp3,1,IS,THE,AND,,,1,,,,,,,
multiple_choice,PP1-ENG-X.103_Sight_Word_Sentence_Builder_103,Which sight word connects two items: Cat ___ Dog?,swb103_q3.webp,audio_sb3.mp3,1,AND,THE,IS,,,1,,,,,,,
multiple_choice,PP1-ENG-X.103_Sight_Word_Sentence_Builder_103,Which preposition sight word shows position: On top of mat = ___ mat?,swb103_q4.webp,audio_sb4.mp3,1,ON,IN,UNDER,,,1,,,,,,,
multiple_choice,PP1-ENG-X.103_Sight_Word_Sentence_Builder_103,Which preposition sight word shows position: Inside box = ___ box?,swb103_q5.webp,audio_sb5.mp3,1,IN,ON,UNDER,,,1,,,,,,,
multiple_choice,PP1-ENG-X.103_Sight_Word_Sentence_Builder_103,Building sentences with sight words makes us confident...?,swb103_q6.webp,audio_sb6.mp3,1,READERS,RUNNERS,SINGERS,,,1,,,,,,,
count_objects,PP1-ENG-X.103_Sight_Word_Sentence_Builder_103,Count 5 sentence building cards!,swb103_count1.webp,audio_sb7.mp3,1,5,3,4,,🃏,5,,,,,,,
